kerajaan;orang;peran;ayah;ibu;pasangan;anak;namaKerajaan;ibuKota;agama;pendahulu;penerus;tahunMulai;wikidataID;tglLahir;tglMati;saudara;kerabat;dinasti;personWikidataID;source;confidence_score;manual_check;data_source;master_id;orang_PageRank;orang_Louvain_Cluster;orang_Betweenness;orang_AdamicAdar_Avg;kerajaan_PageRank;kerajaan_Louvain_Cluster;kerajaan_Betweenness
Kesultanan Tidore;Al-Mansur dari Tidore;;;;;Mir of Tidore;;;;;;;;;1526-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q89372631;wikidata;1.0;False;;Al-Mansur dari Tidore;0.003381526500650478;12;0.0;0.7213475204444816;0.0059208215814599285;12;0.000362256339485941
Kesultanan Tidore;Mir of Tidore;Al-Mansur dari Tidore;Al-Mansur dari Tidore;;;;;;;;;;;1510-01-01T00:00:00Z;1550-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q89377011;wikidata;1.0;False;;Mir of Tidore;0.003381526500650478;12;0.0;0.7213475204444816;0.0059208215814599285;12;0.000362256339485941
Kadipaten Surabaya;Pangeran Pekik;Jayalengkara;Jayalengkara;;;;;Surabaya;Islam;Demak Sultanate;Mataram Sultanate;;;1650-01-01T00:00:00Z;1659-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12502604;wikidata;1.0;False;;Pangeran Pekik;0.003381526500650478;3;0.0;1.4426950408889634;0.0048190749087673335;3;0.0
Kutai;Muhammad bin Yahya;;Sayyid Ali bin Hasan bin Thaha bin Yahya;Syarifah dari keluarga bin Thahir;Aji Aisyah gelar Aji Raden Resminingpuri, keponakan pemilik rumah di Tarim;;Kutai;;;;;;http://www.wikidata.org/entity/Q1794655;1844-01-01T00:00:00Z;1949-02-17T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q50702104;llm_imputed;0.9;False;Wikipedia Scrape;Muhammad bin Yahya;0.0019439780925336215;24;0.00017250301880282907;0.0;0.0022745020943413996;24;0.0
Kesunanan Surakarta;Kanjeng Raden Mas Haryo Wuryaningrat;;;;;;;Surakarta;Kejawèn, Sunni Islam;Mataram Sultanate;Special Region of Surakarta;;;;;Kanjeng Raden Mas Haryo Sosrodiningrat V;;Kesunanan Surakarta;http://www.wikidata.org/entity/Q104765484;wikidata;1.0;False;;Kanjeng Raden Mas Haryo Wuryaningrat;0.0019439780925336215;23;0.0003277557357253752;1.4426950408889634;0.0027014289300097798;23;0.0004140072451267897
Kesultanan Cirebon;Panembahan Ratu I;;;;Glampok Raras;;;;;;;;;1547-01-01T00:00:00Z;1649-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q132673938;llm_imputed;0.8;False;Wikipedia Scrape;Panembahan Ratu I;0.0019439780925336215;5;0.0017422804899085735;0.7213475204444816;0.004770561299687042;5;0.005051463400609512
Kesultanan Siak Sri Inderapura;Syarif Kasim II dari Siak;Syarif Hasyim dari Siak;Syarif Hasyim dari Siak;;;;;;;;;;;1893-12-01T00:00:00Z;1968-04-23T00:00:00Z;;;;http://www.wikidata.org/entity/Q11214817;wikidata;1.0;False;;Syarif Kasim II dari Siak;0.0019439780925336215;2;0.00020700362256339486;0.5581106265512472;0.007177274787823441;2;0.0011902708297395206
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Sunan Mertayasa;Maulana Ishaq;Maulana Ishaq;;;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q137543347;wikidata;1.0;False;;Sunan Mertayasa;0.0019439780925336215;8;0.0017422804899085735;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Kesultanan Cirebon;Sunan Gunung Jati;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;;;Maulana Hasanuddin;;;;;;;;1448-01-01T00:00:00Z;1569-01-01T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q4201195;wikidata;1.0;False;;Sunan Gunung Jati;0.003303071726438715;5;0.050314818009315164;0.8804099177002128;0.004770561299687042;5;0.005051463400609512
Kesultanan Banjar;Tahlilullah;Saidullah dari Banjar;Saidullah dari Banjar;;;Surya Alam dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1654-01-01T00:00:00Z;1708-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748674;wikidata;1.0;False;;Tahlilullah;0.004451602867196126;1;8.625150940141453e-06;0.4102049033036096;0.023729428793184494;1;0.024912310965441893
Kesultanan Pajang;Sunan Demak;Sunan Ampel;Sunan Ampel;;;;;;Islam;Demak Sultanate;Mataram Sultanate;1568.0;;1473-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q135552791;wikidata;1.0;False;;Sunan Demak;0.0019439780925336215;9;0.024840434707607384;0.5384877786794758;0.002357133094793344;9;0.0
Kesultanan Banjar;Tamjidillah I dari Banjar;Surya Alam dari Banjar;Surya Alam dari Banjar;;;Tahmidullah II dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q19741752;wikidata;1.0;False;;Tahmidullah II dari Banjar;0.00541096785715969;1;2.3000402507043873e-05;0.45354962838107804;0.023729428793184494;1;0.024912310965441893
Kadipaten Surabaya;Jayalengkara;;;;;Pangeran Pekik;;Surabaya;Islam;Demak Sultanate;Mataram Sultanate;;;;;;;;http://www.wikidata.org/entity/Q133897328;wikidata;1.0;False;;Jayalengkara;0.003381526500650478;3;0.0;1.4426950408889634;0.0048190749087673335;3;0.0
Kesultanan Banjar;Adam dari Banjar;;Sulaiman dari Banjar;;;;;;;;;;;1776-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q16163200;llm_imputed;0.8;False;Wikipedia Scrape;Adam dari Banjar;0.0019439780925336215;1;0.0;0.39221521700052797;0.023729428793184494;1;0.024912310965441893
Kesultanan Cirebon;Rara Santang;Sri Baduga Maharaja;Sri Baduga Maharaja;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;Sunan Gunung Jati;;;;;;;;1426-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q136235790;wikidata;1.0;False;;Rara Santang;0.0028628254536632192;5;0.00818958081766431;1.0306233045258646;0.004770561299687042;5;0.005051463400609512
Kesultanan Banjar;Hamidullah dari Banjar;;Amirullah Bagus Kesuma;;;Pangeran Mohammad Aliuddin Aminullah;;;;;;;;;;Pangeran Tamjidillah I;;;http://www.wikidata.org/entity/Q17998598;llm_imputed;0.9;False;Wikipedia Scrape;Tahmidullah II dari Banjar;0.0019439780925336215;1;0.0028462998102466797;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Mustain Billah dari Banjar;Hidayatullah I dari Banjar;Hidayatullah I dari Banjar;;;Inayatullah dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;1638-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19752264;wikidata;1.0;False;;Mustain Billah dari Banjar;0.004186679451374291;1;1.7250301880282906e-05;0.37438725259141314;0.023729428793184494;1;0.024912310965441893
Kesultanan Ngayogyakarta Hadiningrat;Ahmad Dahlan;;;Nyai Ahmad Dahlan;;;;;;;;;;1989-07-29T00:00:00Z;;;;;http://www.wikidata.org/entity/Q123873568;wikidata;1.0;False;;Ahmad Dahlan;0.0019439780925336215;25;1.7250301880282906e-05;0.0;0.0027702880970530666;25;0.0
